Month	ScheduledOperator	CountryToFrom	PassengersIn	FreightIn	MailIn	PassengersOut	FreightOut	MailOut	Year
39448	Royal Brunei Airlines	Brunei	9339	128.9	0.1	6586	142.7	0	2008
39448	Royal Brunei Airlines	New Zealand	999	73.3	0	1014	11	0	2008
39448	Silk Air	Singapore	202	12.9	2.6	127	0.4	0	2008
39448	Singapore Airlines	New Zealand	0	98.2	0	0	209.8	0	2008
39448	Singapore Airlines	Singapore	132073	4099.1	128.9	106663	5030.1	0.8	2008
39448	Solomon Airlines	Solomon Islands	945	5	0	1307	7.8	0	2008
39448	South African Airways	South Africa	5825	48.3	4.7	5493	92.4	1.6	2008
39448	Tasman Cargo Airlines	New Zealand	0	261.1	0	0	284.4	0	2008
39448	Thai Airways International	Thailand	51545	1395.9	132.2	39235	1430	1.7	2008
39448	Tiger Airways	Singapore	9575	0	0	9321	0	0	2008
39448	United Airlines	USA	22702	20.2	90	20465	444.7	7.3	2008
39448	United Parcel Service	Singapore	0	0	0	0	153.2	0	2008
39448	United Parcel Service	USA	0	877.5	0	0	0	0	2008
39448	Vietnam Airlines	Vietnam	9758	168.3	0	9435	29.9	0	2008
39448	Virgin Atlantic Airways	Hong Kong (SAR)	3034	394.8	0	1776	170.1	0	2008
39448	Virgin Atlantic Airways	UK	5657	66.3	0	4722	34.4	0	2008
39448	Virgin Australia	Fiji	8132	15.5	0	6946	19.4	0	2008
39448	Virgin Australia	New Zealand	23288	24.1	0	22249	21.2	0	2008
39448	Virgin Australia	Tonga	1375	2.7	0	884	0.8	0	2008
39448	Virgin Australia	Vanuatu	1867	0	0	1446	6.2	0	2008
39448	Virgin Samoa	Western Samoa	2440	1.4	0	1538	1.5	0	2008
39479	Aerolineas Argentinas	Argentina	2146	1.6	0.4	1510	20.9	0	2008
39479	Aerolineas Argentinas	New Zealand	1273	52	0	2133	57.7	0	2008
39479	Air Caledonie	New Caledonia	3183	1.7	0.4	6423	85.7	2.7	2008
39479	Air Canada	Canada	7252	221	0	5123	166.4	0	2008
39479	Air China	China	9581	163.2	16.2	6961	113.2	1.4	2008
39479	Air Mauritius	Mauritius	3016	115	0.3	2325	86.3	0	2008
39479	Air New Zealand	China	0	0	0	0	14.9	0	2008
39479	Air New Zealand	Germany	0	4.8	0	0	0	0	2008
39479	Air New Zealand	New Zealand	82238	2470.4	184.7	87563	1487.5	5.1	2008
39479	Air New Zealand	USA	186	359.6	0	145	0	0	2008
39479	Air Niugini	Papua New Guinea	4495	107.7	1.5	4828	301.9	7.8	2008
39479	Air Pacific	Fiji	14345	310.4	0	11818	288.5	12.2	2008
39479	Air Tahiti Nui	Tahiti	1518	44.7	0	1285	88.1	0	2008
39479	Air Vanuatu	Vanuatu	2366	9.9	0	2616	52.4	0	2008
39479	AirAsia X	Malaysia	4358	72.3	0	2790	14.9	0	2008
39479	Airlines PNG	Papua New Guinea	1097	1.9	0	1207	21.8	0	2008
39479	Airnorth	Indonesia	579	0	0	604	0	0	2008
39479	Asiana Airlines	Korea	7936	215.2	18.9	7536	103.4	0	2008
39479	British Airways	Singapore	2282	108	0	2229	161	0	2008
39479	British Airways	Thailand	3318	53.7	0	3387	65	0	2008
39479	British Airways	UK	9537	340.9	83.5	7407	129	0	2008
39479	Cargolux Airlines Intl	Luxembourg	0	318	0	0	5.5	0	2008
39479	Cargolux Airlines Intl	New Zealand	0	0	0	0	330.6	0	2008
39479	Cargolux Airlines Intl	Singapore	0	114.7	0	0	0	0	2008
39479	Cargolux Airlines Intl	USA	0	0	0	0	104.2	0	2008
39479	Cathay Pacific Airways	Hong Kong (SAR)	58342	3001.9	88.5	42833	2497.2	30.1	2008
39479	China Airlines	Taiwan	9087	95.4	8.5	6521	66.6	0	2008
39479	China Eastern Airlines	China	11313	104.9	7.9	7324	25.3	0.6	2008
39479	China Southern Airlines	China	8721	127.3	17.7	5734	19.9	1.9	2008
39479	Continental Micronesia	Guam	895	0.3	0	833	2.4	0	2008
39479	Emirates	New Zealand	22048	1266.8	11.3	19391	691.6	0	2008
39479	Emirates	Singapore	1033	146.7	27.3	1337	305.7	0	2008
39479	Emirates	Thailand	1664	4.2	0	1071	13.8	0	2008
39479	Emirates	United Arab Emirates	44465	1563.5	113.2	32996	1572.3	0.6	2008
39479	Etihad Airways	Singapore	994	34	0	882	42.3	0	2008
39479	Etihad Airways	United Arab Emirates	9532	335.1	7.1	7467	374.6	16.4	2008
39479	Eva Air	Taiwan	2675	126.8	2.7	2043	46	2	2008
39479	Federal Express Corporation	Philippines	0	0	0	0	152.4	0	2008
39479	Federal Express Corporation	USA	0	874.2	124.9	0	0	0	2008
39479	Freedom Air International	New Zealand	11444	0	0	12624	0	0	2008
39479	Garuda Indonesia	Indonesia	15700	250	6.4	12687	130.7	0	2008
39479	Hawaiian Airlines	USA	2197	4.2	5.2	2226	70.8	0	2008
39479	JALways	Japan	23614	268.3	171.4	20534	279.5	0	2008
39479	Jetstar	Indonesia	6068	172.5	0	5377	12	0.2	2008
39479	Jetstar	Japan	13994	286.8	36.6	13093	196	6.2	2008
39479	Jetstar	Malaysia	3287	109.1	0	2467	33.1	3.4	2008
39479	Jetstar	New Zealand	15825	26	0	16736	17.4	0	2008
39479	Jetstar	Singapore	4125	7.6	0	3354	3.4	11.8	2008
39479	Jetstar	Thailand	7138	201.8	0	5286	87.2	1.4	2008
39479	Jetstar	USA	4656	143	0.5	3993	70.3	1	2008
39479	Jetstar	Vietnam	3158	86.9	0	2234	37.6	1.3	2008
39479	Korean Air	Korea	16598	1047.4	108	13031	537.5	1.9	2008
39479	LAN Airlines	Chile	3465	272.7	0.4	3431	66.8	3.8	2008
39479	LAN Airlines	New Zealand	2242	14.2	0	2837	20.5	0	2008
39479	Malaysia Airlines	Malaysia	44732	2830.2	26.3	35383	1272	0	2008
39479	Martinair Holland	Hong Kong (SAR)	0	0	0	0	22.2	0	2008
39479	Martinair Holland	Netherlands	0	623.4	0	0	157.1	0	2008
39479	Martinair Holland	Thailand	0	0	0	0	9.8	0	2008
39479	Martinair Holland	United Arab Emirates	0	0	0	0	0	0	2008
39479	Our Airline	Kiribati	41	0	0	41	0	0	2008
39479	Our Airline	Nauru	260	1	0	222	8.1	0.4	2008
39479	Our Airline	Solomon Islands	158	0	0	139	0.5	0	2008
39479	Pacific Air Express	Solomon Islands	0	2.5	0	0	56.4	0	2008
39479	Philippine Airlines	Philippines	5410	133.8	0	4257	29.1	0	2008
39479	Qantas Airways	China	8878	419.8	0	7256	138.7	3.3	2008
39479	Qantas Airways	Germany	4307	366.7	2.9	4096	15.8	38.9	2008
39479	Qantas Airways	Hong Kong (SAR)	30175	997.5	20	25211	705.2	44.8	2008
39479	Qantas Airways	India	2665	31.3	0	2451	35.4	3.9	2008
39479	Qantas Airways	Indonesia	6417	60.6	0	4794	143.2	2.8	2008
39479	Qantas Airways	Japan	28032	496.5	237.2	24777	271.4	74.8	2008
39479	Qantas Airways	Korea	0	0	0	274	0	0	2008
39479	Qantas Airways	Mauritius	0	0	0	0	0	0	2008
39479	Qantas Airways	New Caledonia	1892	2.8	0.2	2818	13.6	1.6	2008
39479	Qantas Airways	New Zealand	50730	1837.2	3.3	54031	1734.9	160.9	2008
39479	Qantas Airways	Philippines	3083	69.6	4.6	2683	86.2	2	2008
39479	Qantas Airways	Singapore	41557	1350.2	96.6	31825	1550.8	131.3	2008
39479	Qantas Airways	South Africa	6566	122.9	4	5107	153.5	10.5	2008
39479	Qantas Airways	Thailand	5712	232.4	2.9	4193	106.8	11.8	2008
39479	Qantas Airways	UK	18925	474.1	53.6	16785	136.8	130	2008
39479	Qantas Airways	United Arab Emirates	0	0	0	0	0	0	2008
39479	Qantas Airways	USA	47421	1717.3	259.9	38705	490.2	156.8	2008
39479	Royal Brunei Airlines	Brunei	6915	124.7	0.1	4440	150.7	0	2008
39479	Royal Brunei Airlines	New Zealand	873	54.5	0	584	13.4	0	2008
39479	Silk Air	Singapore	141	12	2.4	118	0	0	2008
39479	Singapore Airlines	New Zealand	0	184.1	0	0	257.2	0	2008
39479	Singapore Airlines	Singapore	115524	4443	108.5	88991	4155.6	1.1	2008
39479	Solomon Airlines	Solomon Islands	806	5.7	0	1127	3.3	0	2008
39479	South African Airways	South Africa	5026	60.6	4	3139	144.7	1.9	2008
39479	Tasman Cargo Airlines	New Zealand	0	299.6	0	0	310.6	0	2008
39479	Thai Airways International	Thailand	46879	1787.1	115.9	35294	1338.8	5.6	2008
39479	Tiger Airways	Singapore	9559	0	0	6348	0	0	2008
39479	United Airlines	USA	18603	56.5	90	14510	516.7	13.4	2008
39479	United Parcel Service	Singapore	0	0	0	0	163.2	0	2008
39479	United Parcel Service	USA	0	1133.6	0	0	0	0	2008
39479	Vietnam Airlines	Vietnam	9044	162.1	0	6082	44.7	0	2008
39479	Virgin Atlantic Airways	Hong Kong (SAR)	2710	357.4	0	2024	116	0	2008
39479	Virgin Atlantic Airways	UK	5349	55.6	0	4089	28	0	2008
39479	Virgin Australia	Fiji	5720	19.3	0	5735	19.6	0	2008
39479	Virgin Australia	New Zealand	16618	84.4	0	18444	28.5	0	2008
39479	Virgin Australia	Tonga	779	1.2	0	511	1.3	0	2008
39479	Virgin Australia	Vanuatu	945	0	0	934	6.9	0	2008
39479	Virgin Samoa	Western Samoa	1428	3.3	0	1012	1.1	0	2008
39508	Aerolineas Argentinas	Argentina	2099	2.9	0.5	2043	21.7	0	2008
39508	Aerolineas Argentinas	New Zealand	1793	76.6	0	1873	77.4	0	2008
39508	Air Caledonie	New Caledonia	3651	2	0.6	3657	66.9	2.3	2008
39508	Air Canada	Canada	6059	264.3	0	6940	182.8	0	2008
39508	Air China	China	8432	178.6	29.2	7185	106.3	1.5	2008
39508	Air Mauritius	Mauritius	2699	88.2	0.5	2375	120.6	0	2008
39508	Air New Zealand	China	0	0	0	0	16.8	0	2008
39508	Air New Zealand	Germany	0	5.5	0	0	0	0	2008
39508	Air New Zealand	New Zealand	98112	2302.5	186.3	91068	1512.9	1.8	2008
39508	Air New Zealand	USA	28	431.7	0	452	1.3	0	2008
39508	Air Niugini	Papua New Guinea	4828	106.9	1.7	5591	248.9	6.3	2008
39508	Air Pacific	Fiji	16037	294.3	0	16797	275.4	15.4	2008
39508	Air Tahiti Nui	Tahiti	1534	54.9	0	1699	46	0	2008
39508	Air Vanuatu	Vanuatu	3619	11.8	0	3492	32.6	0	2008
39508	AirAsia X	Malaysia	3615	86.4	0	3439	9.2	0	2008
39508	Airlines PNG	Papua New Guinea	1176	2.8	0	1222	21.2	0	2008
39508	Airnorth	Indonesia	793	0	0	963	0	0	2008
39508	Asiana Airlines	Korea	7147	258.2	28.3	7201	104.6	0	2008
39508	British Airways	Singapore	2506	128	0	2460	169.3	0	2008
39508	British Airways	Thailand	3650	65.4	1.1	4059	25.1	0	2008
39508	British Airways	UK	8327	371.4	77.8	8810	121.9	0	2008
39508	Cargolux Airlines Intl	Luxembourg	0	293.4	0	0	0.4	0	2008
39508	Cargolux Airlines Intl	New Zealand	0	0	0	0	245.9	0	2008
39508	Cargolux Airlines Intl	Singapore	0	135.7	0	0	0	0	2008
39508	Cargolux Airlines Intl	USA	0	0	0	0	123.1	0	2008
39508	Cathay Pacific Airways	Hong Kong (SAR)	53935	3800.3	112.5	52851	2125.4	34.1	2008
39508	China Airlines	Taiwan	6104	125.1	10.6	7589	51.8	0.3	2008
39508	China Eastern Airlines	China	5479	127.3	11.5	4260	37.2	1.1	2008
39508	China Southern Airlines	China	7329	310.9	22.1	5707	15.5	2.7	2008
39508	Continental Micronesia	Guam	933	0.2	0	998	1.1	0	2008
39508	Emirates	New Zealand	22098	1252.1	8.3	21416	784.1	0	2008
39508	Emirates	Singapore	2348	179.4	29.8	1802	263.2	0	2008
39508	Emirates	Thailand	1439	4.9	0	951	0.7	0	2008
39508	Emirates	United Arab Emirates	40154	1560.6	125.6	45267	1771.1	0.4	2008
39508	Etihad Airways	Singapore	872	50	0	920	74.2	0	2008
39508	Etihad Airways	United Arab Emirates	8381	357.1	7.3	10375	438.3	17.2	2008
39508	Eva Air	Taiwan	2184	145	3.9	2262	49.4	2	2008
39508	Federal Express Corporation	Philippines	0	0	0	0	177.8	0	2008
39508	Federal Express Corporation	USA	0	950.7	91.9	0	0	0	2008
39508	Freedom Air International	New Zealand	13013	0	0	11754	0	0	2008
39508	Garuda Indonesia	Indonesia	16073	351.6	6.9	17188	105.4	0	2008
39508	Hawaiian Airlines	USA	2413	6.1	5.3	2602	77.6	0	2008
39508	JALways	Japan	19876	327.7	186.6	21554	390.3	0	2008
39508	Jetstar	Indonesia	5959	215.8	0	6711	23	0.2	2008
39508	Jetstar	Japan	13745	276.9	37.4	14433	164.2	7.4	2008
39508	Jetstar	Malaysia	2155	152	0	2163	14	2.9	2008
39508	Jetstar	New Zealand	19513	18.1	0	17724	22.5	0	2008
39508	Jetstar	Singapore	3887	11.7	0	4030	2.6	13.5	2008
39508	Jetstar	Thailand	5621	249.1	0.2	5295	76.4	1.9	2008
39508	Jetstar	USA	3986	167.1	0.2	4480	65.4	1.3	2008
39508	Jetstar	Vietnam	2904	157.4	0	2557	69.4	1.6	2008
39508	Korean Air	Korea	11030	1062.5	96.2	12127	566	2.1	2008
39508	LAN Airlines	Chile	3500	282.7	0.7	4188	129.7	4.4	2008
39508	LAN Airlines	New Zealand	2686	14.9	0	3051	26.8	0	2008
39508	Malaysia Airlines	Malaysia	39842	3195.8	18.1	40748	1236.2	0	2008
39508	Martinair Holland	Bahrain	0	0	0	0	22.5	0	2008
39508	Martinair Holland	Hong Kong (SAR)	0	0	0	0	27.6	0	2008
39508	Martinair Holland	Netherlands	0	751	0	0	162.1	0	2008
39508	Martinair Holland	Thailand	0	0	0	0	9.1	0	2008
39508	Martinair Holland	United Arab Emirates	0	0	0	0	0	0	2008
39508	Our Airline	Kiribati	30	0	0	21	0	0	2008
39508	Our Airline	Nauru	192	0.4	0.1	192	11	0.3	2008
39508	Our Airline	Solomon Islands	128	0	0	127	2.6	0	2008
39508	Pacific Air Express	Solomon Islands	0	1.2	0	0	48.4	0	2008
39508	Philippine Airlines	Philippines	5123	193.2	2	5455	40	0	2008
39508	Qantas Airways	China	7530	1009.9	0.4	7516	149.3	5	2008
39508	Qantas Airways	Germany	4710	510.4	3.4	4734	12.2	49.3	2008
39508	Qantas Airways	Hong Kong (SAR)	26527	1679.7	22.3	25284	564.3	55.1	2008
39508	Qantas Airways	India	2425	82.1	0	2330	16.9	4.3	2008
39508	Qantas Airways	Indonesia	5707	81.6	0	5696	87.8	3.3	2008
39508	Qantas Airways	Japan	26705	460.6	256.6	29123	341	84.5	2008
39508	Qantas Airways	New Caledonia	2906	1.8	0.3	3020	13.9	2.3	2008
39508	Qantas Airways	New Zealand	56993	1577.5	3.7	56611	1723.7	181.9	2008
39508	Qantas Airways	Philippines	3409	92.8	4.5	3440	85.8	2.1	2008
39508	Qantas Airways	Singapore	40546	1607.6	95.3	39244	1699.4	149.1	2008
39508	Qantas Airways	South Africa	6714	139.5	5	6243	46.5	11.2	2008
39508	Qantas Airways	Thailand	4980	187.2	3.9	5059	83.9	13.3	2008
39508	Qantas Airways	UK	19190	460.3	53.5	20531	103.9	149.2	2008
39508	Qantas Airways	United Arab Emirates	0	0	0	0	0	0	2008
39508	Qantas Airways	USA	41741	2373	299.2	49070	462.8	175.7	2008
39508	Royal Brunei Airlines	Brunei	4847	122.3	0.1	5702	183.5	0	2008
39508	Royal Brunei Airlines	New Zealand	1068	58.6	0	614	18.9	0	2008
39508	Silk Air	Singapore	132	9.4	2.4	154	0	0	2008
39508	Singapore Airlines	Malaysia	0	0	0	0	296.8	0	2008
39508	Singapore Airlines	New Zealand	0	60.5	0	0	365.1	0	2008
39508	Singapore Airlines	Singapore	107771	5497.7	121.6	107417	3910.9	1.1	2008
39508	SkyAirWorld	Solomon Islands	227	0	0	166	0	0	2008
39508	Solomon Airlines	Solomon Islands	918	13.2	0	1236	5.3	0	2008
39508	South African Airways	South Africa	5002	42	6.4	4151	154	1.7	2008
39508	Tasman Cargo Airlines	New Zealand	0	299.6	0	0	304.7	0	2008
39508	Thai Airways International	Thailand	42576	2155.2	140.4	43816	1241.1	3.3	2008
39508	Tiger Airways	Singapore	8204	0	0	7539	0	0	2008
39508	United Airlines	USA	14738	84.8	88.3	17962	480.7	2.7	2008
39508	United Parcel Service	Singapore	0	0	0	0	89.8	0	2008
39508	United Parcel Service	USA	0	1275.4	0	0	0	0	2008
39508	Vietnam Airlines	Vietnam	8500	232.6	0	7206	30.8	0	2008
39508	Virgin Atlantic Airways	Hong Kong (SAR)	2762	426.4	0	2169	105.1	0	2008
39508	Virgin Atlantic Airways	UK	3554	38.6	0	4217	42.5	0	2008
39508	Virgin Australia	Fiji	5988	26.8	0	6097	19.6	0	2008
39508	Virgin Australia	New Zealand	19654	55.7	0	18532	27.3	0	2008
39508	Virgin Australia	Tonga	671	1.4	0	756	1.1	0	2008
39508	Virgin Australia	Vanuatu	1206	0	0	1231	6.3	0	2008
39508	Virgin Samoa	Western Samoa	1036	0.2	0	1119	2.2	0	2008
39539	Aerolineas Argentinas	Argentina	2051	8.2	0.6	1480	10.7	0	2008
39539	Aerolineas Argentinas	New Zealand	1813	52.2	0	2247	69.9	0	2008
39539	Air Caledonie	New Caledonia	3691	11.8	0.6	3711	77.9	1	2008
39539	Air Canada	Canada	4526	238.3	0	6220	318	0	2008
39539	Air China	China	8800	179.7	37.5	8804	113.4	1	2008
39539	Air Mauritius	Mauritius	3004	87.6	0.4	3227	115	0	2008
39539	Air New Zealand	China	0	0	0	0	30.6	0	2008
39539	Air New Zealand	Cook Islands	49	0	0	42	0	0	2008
39539	Air New Zealand	Germany	0	1.9	0	0	0	0	2008
39539	Air New Zealand	New Zealand	99510	1933.8	184.8	88783	1589.8	1.7	2008
39539	Air New Zealand	USA	405	459	0	409	0	0	2008
39539	Air Niugini	Papua New Guinea	5881	86.6	2.1	6393	237.5	9.1	2008
39539	Air Pacific	Fiji	16044	277.1	0	15861	295.3	15.9	2008
39539	Air Tahiti Nui	Tahiti	1124	51	0	1734	48.6	0	2008
39539	Air Vanuatu	Vanuatu	3118	12.8	0	3251	37	0	2008
39539	AirAsia X	Malaysia	4047	23.8	0	3991	1.6	0	2008
39539	Airlines PNG	Papua New Guinea	1461	2.8	0	1460	24.7	0	2008
39539	Airnorth	Indonesia	907	0	0	1066	0	0	2008
39539	Asiana Airlines	Korea	7287	190	30.2	7334	79	0	2008
39539	British Airways	Singapore	2370	136.9	0	2444	138.7	0	2008
39539	British Airways	Thailand	4789	54.4	0.1	4473	39.3	0	2008
39539	British Airways	UK	5515	336.5	71.4	9084	74.7	0	2008
39539	Cargolux Airlines Intl	Luxembourg	0	257.5	0	0	12.6	0	2008
39539	Cargolux Airlines Intl	New Zealand	0	0	0	0	273.9	0	2008
39539	Cargolux Airlines Intl	Singapore	0	106.8	0	0	0	0	2008
39539	Cargolux Airlines Intl	USA	0	0	0	0	75.2	0	2008
39539	Cathay Pacific Airways	Hong Kong (SAR)	51404	3289.9	113.7	50021	2186.9	32.9	2008
39539	China Airlines	Taiwan	5627	96.8	12.4	5119	43.6	0	2008
39539	China Eastern Airlines	China	7002	137	10.8	6217	33.3	2.2	2008
39539	China Southern Airlines	China	6434	331.1	17.1	5543	10.9	2.6	2008
39539	Continental Micronesia	Guam	683	2	0	719	1.3	0	2008
39539	Emirates	New Zealand	24280	1089.6	7.8	18413	820.7	0	2008
39539	Emirates	Singapore	1657	163.7	32.7	1070	260.6	0	2008
39539	Emirates	Thailand	1318	11.8	0	848	0.6	0	2008
39539	Emirates	United Arab Emirates	32078	1641.8	163.6	46191	1343.5	0.6	2008
39539	Etihad Airways	Singapore	370	45	0	318	48	0	2008
39539	Etihad Airways	United Arab Emirates	5884	281.1	11.7	8832	284.8	19.1	2008
39539	Eva Air	Taiwan	2161	105	3.5	1421	38.3	2.2	2008
39539	Federal Express Corporation	Philippines	0	0	0	0	115.4	0	2008
39539	Federal Express Corporation	USA	0	876.8	95	0	0	0	2008
39539	Garuda Indonesia	Indonesia	16000	346.8	8.1	15863	86.4	0.1	2008
39539	Hawaiian Airlines	USA	2037	6.5	2.9	2182	71.8	0	2008
39539	JALways	Japan	13667	356	142.3	14446	380	0	2008
39539	Jetstar	Indonesia	5949	188.1	0	6366	33.3	0.1	2008
39539	Jetstar	Japan	11952	273.4	40.8	12542	179.7	5.4	2008
39539	Jetstar	Malaysia	2351	148.3	0	2606	55.6	3.5	2008
39539	Jetstar	New Zealand	16717	14.9	0	13998	22.9	0	2008
39539	Jetstar	Singapore	4111	13.6	0	5268	4.2	11.5	2008
39539	Jetstar	Thailand	5510	159.9	1.8	6269	42.7	1.2	2008
39539	Jetstar	USA	3818	91.2	0.2	4365	75.8	0.7	2008
39539	Jetstar	Vietnam	2662	155.3	0	2869	60.4	1.4	2008
39539	Korean Air	Korea	9833	1013.1	90.4	10986	590.4	2.8	2008
39539	LAN Airlines	Chile	3499	316.2	0.4	3625	103.4	3.7	2008
39539	LAN Airlines	New Zealand	2464	7.8	0	2804	38	0	2008
39539	Malaysia Airlines	Malaysia	37118	3439.1	20.8	39827	1188	0	2008
39539	Martinair Holland	Hong Kong (SAR)	0	0	0	0	35.3	0	2008
39539	Martinair Holland	Netherlands	0	645.8	0	0	176	0	2008
39539	Martinair Holland	Thailand	0	0	0	0	0	0	2008
39539	Martinair Holland	United Arab Emirates	0	0	0	0	50.6	0	2008
39539	Our Airline	Kiribati	39	0	0	31	0	0	2008
39539	Our Airline	Nauru	190	0.6	0	145	8.6	0.4	2008
39539	Our Airline	Solomon Islands	81	0	0	114	1.7	0	2008
39539	Pacific Air Express	Solomon Islands	0	1.8	0	0	44.5	0	2008
39539	Philippine Airlines	Philippines	4969	187.3	3	3723	25.9	0	2008
39539	Qantas Airways	China	9208	859.4	1.1	8679	234.1	3.2	2008
39539	Qantas Airways	Germany	3988	448.8	3.6	5016	11.3	38.9	2008
39539	Qantas Airways	Hong Kong (SAR)	27313	1633.7	16.3	26081	526.1	46.7	2008
39539	Qantas Airways	India	2743	63.5	0	2249	29.5	4.3	2008
39539	Qantas Airways	Indonesia	5761	105.1	0.3	5665	81.9	2.9	2008
39539	Qantas Airways	Japan	19593	504.7	231.5	20581	354.3	82.9	2008
39539	Qantas Airways	New Caledonia	2047	1.8	0.2	2083	13.9	2	2008
39539	Qantas Airways	New Zealand	54078	1534.5	3.5	51869	1800.8	172.7	2008
39539	Qantas Airways	Philippines	3406	73.5	4.6	2852	74	1.6	2008
39539	Qantas Airways	Singapore	38982	1499.9	112.1	41042	1614.8	130.7	2008
39539	Qantas Airways	South Africa	6597	108.8	4.5	6289	20.9	10.5	2008
39539	Qantas Airways	Thailand	4193	114.8	6.5	4317	43.4	11	2008
39539	Qantas Airways	UK	16067	447.3	45.6	20871	131.3	126.1	2008
39539	Qantas Airways	United Arab Emirates	0	0	0	0	0	0	2008
39539	Qantas Airways	USA	43321	2040.2	315.7	48712	501.5	148.5	2008
39539	Royal Brunei Airlines	Brunei	5020	115.3	0.1	6186	151.4	0	2008
39539	Royal Brunei Airlines	New Zealand	1205	21.5	0	656	19.3	0	2008
39539	Silk Air	Singapore	107	12.7	2.9	103	0	0	2008
39539	Singapore Airlines	New Zealand	0	72.8	0	0	364.5	0	2008
39539	Singapore Airlines	Singapore	100289	5186.3	104.2	106948	4317	1.3	2008
39539	SkyAirWorld	Solomon Islands	412	0	0	331	0	0	2008
39539	Solomon Airlines	Solomon Islands	712	16.5	0	1050	7.4	0	2008
39539	South African Airways	South Africa	4748	42.6	6.2	4506	163.9	1.6	2008
39539	Tasman Cargo Airlines	New Zealand	0	329.7	0	0	307.1	0	2008
39539	Thai Airways International	Thailand	41929	2109.1	138.1	44552	1160.5	3.9	2008
39539	Tiger Airways	Singapore	6954	0	0	7175	0	0	2008
39539	United Airlines	USA	11868	98	90.7	15690	581.6	2.9	2008
39539	United Parcel Service	Singapore	0	0	0	0	168.6	0	2008
39539	United Parcel Service	USA	0	1286.9	0	0	0	0	2008
39539	Vietnam Airlines	Vietnam	7981	198.1	0	6788	28.6	0	2008
39539	Virgin Atlantic Airways	Hong Kong (SAR)	2586	573.7	0	2089	191.1	0	2008
39539	Virgin Atlantic Airways	UK	2834	45.6	0	4278	46.2	0	2008
39539	Virgin Australia	Fiji	5575	18.6	0	5727	29.4	0	2008
39539	Virgin Australia	New Zealand	18793	66.4	0	16928	34.9	0	2008
39539	Virgin Australia	Tonga	771	1.3	0	710	1.2	0	2008
39539	Virgin Australia	Vanuatu	1023	0	0	1109	5.3	0	2008
39539	Virgin Samoa	Western Samoa	1289	0.3	0	1217	0.8	0	2008
39569	Aerolineas Argentinas	Argentina	1731	2.4	0.6	1134	24.1	0	2008
39569	Aerolineas Argentinas	New Zealand	879	55.8	0	1120	64.7	0	2008
39569	Air Caledonie	New Caledonia	4189	2.2	0.5	3476	79.5	1.5	2008
39569	Air Canada	Canada	5491	301.1	0	7886	265.9	0	2008
39569	Air China	China	7470	172	30.4	7654	111.7	1.3	2008
39569	Air Mauritius	Mauritius	2075	61.4	0.2	1953	76	0	2008
39569	Air New Zealand	China	0	0	0	0	26.3	0	2008
39569	Air New Zealand	Cook Islands	53	0	0	49	0	0	2008
39569	Air New Zealand	Germany	0	1.9	0	0	0	0	2008
39569	Air New Zealand	New Zealand	87004	1965.2	187.2	85655	1596.5	2	2008
39569	Air New Zealand	USA	477	565.3	0	808	0	0	2008
39569	Air Niugini	Papua New Guinea	5742	50	1.9	6096	144.1	13.9	2008
39569	Air Pacific	Fiji	15052	305.2	0	15779	291.9	15.9	2008
39569	Air Tahiti Nui	Tahiti	1420	73.4	0	1471	42.2	0	2008
39569	Air Vanuatu	Vanuatu	3584	15.6	0	3396	46.8	0	2008
39569	AirAsia X	Malaysia	4499	29.6	0	4455	15.8	0	2008
39569	Airlines PNG	Papua New Guinea	1291	3.2	0	1164	23.7	0	2008
39569	Airnorth	Indonesia	681	0	0	899	0	0	2008
39569	Asiana Airlines	Korea	6973	218.7	30.4	7007	95.3	0	2008
39569	British Airways	Singapore	2013	150.2	0	3174	124.2	0	2008
39569	British Airways	Thailand	4137	65.6	0.1	3981	33.4	0	2008
39569	British Airways	UK	5337	405.3	79.4	8308	102.6	0	2008
39569	Cargolux Airlines Intl	Luxembourg	0	275	0	0	0	0	2008
39569	Cargolux Airlines Intl	New Zealand	0	0	0	0	326.9	0	2008
39569	Cargolux Airlines Intl	Singapore	0	143	0	0	0	0	2008
39569	Cargolux Airlines Intl	USA	0	0	0	0	108.7	0	2008
39569	Cathay Pacific Airways	Hong Kong (SAR)	44757	3350.4	117	46701	1994.5	33.9	2008
